i,Title,book_type,discipline,topic,confidence
12584,"Petit manuel d'éloquence : pour apprendre à s'exprimer avec clarté, aisance et précision /",practical,not_applicable,personal_development,high
12585,Les secrets de la communication : [les techniques de la PNL] /,practical,not_applicable,personal_development,high
12586,"Le pouvoir suisse, 1291-1991 : séduction démocratique et répression suave /",academic,political_science,not_applicable,high
12587,Temps d'assistance : le gouvernement des pauvres en Suisse romande depuis la fin du XIXe siècle /,academic,history,not_applicable,high
12588,1968... Des années d'espoirs : regards sur la Ligue marxiste révolutionnaire / Parti socialiste ouvrier /,non_fiction_general,not_applicable,current_affairs_politics,high
12589,"Divorcer, un guide juridique /",practical,not_applicable,other,high
12590,"La guerre froide globale : le tiers-monde, les Etats-Unis et l'URSS (1945-1991) /",academic,history,not_applicable,high
12591,Things fall apart /,fiction,not_applicable,not_applicable,high
12592,Hitler et Chruchill : secrets de meneurs d'hommes /,non_fiction_general,not_applicable,biography_memoir,high
12593,Menu fille ou menu garçon? /,children,not_applicable,not_applicable,high
12594,Réussir en grammaire CE2 : Cahier de l'élève /,practical,not_applicable,education_learning,high
12595,La mort du prince = [A morte do Príncipe] /,fiction,not_applicable,not_applicable,high
12596,La Chapelle des Scrovegni /,reference,arts_art_history,not_applicable,high
12597,La sculpture romane /,reference,arts_art_history,not_applicable,high
12598,L'art roman /,reference,arts_art_history,not_applicable,high
12599,Mosaïques grecques et romaines /,reference,arts_art_history,not_applicable,high
12600,"La création de logos : un guide pratique pour concevoir des signes, symboles et images de marque efficaces /",practical,not_applicable,art_culture,high
12601,Jeux et activités d'éveil /,children,not_applicable,not_applicable,high
12602,L'appel de la forêt : 1 an d'activités avec les enfants pour se reconnecter à la nature /,practical,not_applicable,education_learning,high
12603,Jeu vidéo et adolescence /,academic,sociology,not_applicable,high
12604,Genre et marketing : l'influence des stratégies marketing sur les stéréotypes de genre /,academic,economics_management,not_applicable,high
12605,"Gokinjo, une vie de quartier : [édition de luxe] /",comics,not_applicable,not_applicable,high
12606,Women in science now : stories and strategies for achieving equity /,non_fiction_general,not_applicable,career_business,high
12607,Umstrukturierungen : eine systematische Darstellung des schweizerischen Fusionsgesetzes /,academic,law,not_applicable,high
12608,"Commentaire LFus : commentaire de la loi fédérale sur la fusion, la scission, la transformation et le transfert de patrimoine ainsi que des dispositions des lois fédérales modifiées par la LFus (LDFR, CO, LFors, LDIP, CP, LT, LIFD, LHID, LIA, LPP, LB, LSA) /",reference,law,not_applicable,high
12609,"Les restructurations en droit des sociétés, du travail et international privé : [actes du colloque du 3 juin 2009] /",academic,law,not_applicable,high
12610,La saga des émigrants /,fiction,not_applicable,not_applicable,high
12611,La guerre mondiale des Romains : de l'assassinat de César à la mort d'Antoine et Cléopâtre (44-30 av J-C) /,non_fiction_general,not_applicable,history_civilization,high
12612,La différenciation pédagogique : enseigner en fonction des styles d'apprentissage et de la mémoire /,academic,education_sciences,not_applicable,high
12613,"Arc-en-ciel, le plus beau poisson des océans /",children,not_applicable,not_applicable,high
12614,L'abécédaire de Christian Voltz /,children,not_applicable,not_applicable,medium
12615,Le lièvre et la tortue Mélanie Grandgirard,children,not_applicable,not_applicable,medium
12616,Je joue aux cartes : Découvrir l'écriture minuscule et majuscule scripte /,children,not_applicable,not_applicable,high
12617,Les émotions de bébé babouin /,children,not_applicable,not_applicable,high
12618,Nous avons rendez-vous /,children,not_applicable,not_applicable,high
12619,"C'est à moi, ça! /",children,not_applicable,not_applicable,high
12620,Never let me go /,fiction,not_applicable,not_applicable,high
12621,Ithaca /,fiction,not_applicable,not_applicable,high
12622,Voyager au Moyen Age /,non_fiction_general,not_applicable,travel,high
12623,De l'Helvétie romaine à la Suisse romande /,academic,history,not_applicable,high
12624,"Géographie 11e : sciences humaines et sociales, cycle 3 /",reference,geography,not_applicable,high
12625,"Géographie 10e : sciences humaines et sociales, cycle 3 /",reference,geography,not_applicable,high
12626,Les douze Césars : du mythe à la réalité /,non_fiction_general,not_applicable,history_civilization,high
12627,Investments /,academic,economics_management,not_applicable,high
12628,Stochastic calculus for finance /,academic,mathematics,not_applicable,high
12629,Economie immobilière et valeur des biens-fonds : avec un examen plus approfondi du marché immobilier suisse /,academic,economics_management,not_applicable,high
12630,Dynamic programming and optimal control /,academic,mathematics,not_applicable,high
12631,Finance d'entreprise /,academic,economics_management,not_applicable,high
12632,Introduction to econometrics /,academic,economics_management,not_applicable,high
12633,L'histoire de la Suisse pour les nuls /,popular_science,history,not_applicable,high
12634,Slow photo : photographier en pleine conscience /,practical,not_applicable,crafts_hobbies,high
12635,La poesia italiana degli anni Ottanta : esordi e conferme /,academic,literature_studies,not_applicable,high
12636,Opere di Francesco D'Ovidio.,academic,literature_studies,not_applicable,high
12637,Les procédures en droit fiscal /,reference,law,not_applicable,high
12638,Les années Netanyahou : le grand virage d'Israël /,non_fiction_general,not_applicable,current_affairs_politics,high
12639,Napoléon et le renseignement /,non_fiction_general,not_applicable,history_civilization,high
12640,Hana dul set ! = Un deux trois ! : premiers pas en coréen /,practical,not_applicable,language_learning,high
12641,Sécurité informatique : ethical hacking : apprendre l'attaque pour mieux se défendre /,practical,not_applicable,science_technology,high
12642,Droit suisse de la SARL /,reference,law,not_applicable,high
12643,Poursuite et faillite : commentaire de la Loi fédérale sur la poursuite pour dettes et la faillite ainsi que des articles 166 à 175 de la Loi fédérale sur le droit international privé /,reference,law,not_applicable,high
12644,"Actions civiles : conditions et conclusions : personnes, famille, successions, droits réels, responsabilité civile, contrats, poursuite pour dettes et faillite /",reference,law,not_applicable,high
12645,Innover en classe avec les pédagogies alternatives : [cycles 2 et 3] /,practical,not_applicable,education_learning,high
12646,Aménager sa classe pour favoriser l'apprentissage /,practical,not_applicable,education_learning,high
12647,"La classe flexible : je me lance ! : cycles 1, 2, 3 et secondaire /",practical,not_applicable,education_learning,high
12648,Jeu et compétences scolaires : comment enseigner les compétences à l'école ? /,academic,education_sciences,not_applicable,high
12649,Le monstre des couleurs va à l'école /,children,not_applicable,not_applicable,high
12650,Pop Art /,reference,arts_art_history,not_applicable,high
12651,La Renaissance maniériste /,reference,arts_art_history,not_applicable,high
12652,Les reines sombres : la sanglante rivalité qui façonna le monde médiéval /,non_fiction_general,not_applicable,biography_memoir,high
12653,Charlemagne /,non_fiction_general,not_applicable,biography_memoir,high
12654,La transformation sociale par l'innovation sociale /,academic,sociology,not_applicable,high
12655,Le bail d'habitation des concubins /,academic,law,not_applicable,high
12656,Les effets et la détermination de la valeur litigieuse en procédure civile suisse : exemples choisis en droit du bail à loyer /,academic,law,not_applicable,high
12657,La profession de notaire /,reference,law,not_applicable,high
12658,Inefficacité du titre d'aliénation et renaissance de l'action réelle mobilière /,academic,law,not_applicable,high
12659,Grandes figures et grandes oeuvres juridiques : [leçons données aux cours généraux de l'Université de Genève pendant le semestre d'hiver 1946/1947],academic,law,not_applicable,high
12660,La cession des créances en droit suisse /,academic,law,not_applicable,high
12661,Animus donandi : concetto romano e suoi rifflessi sulla dogmatica odierna /,academic,law,not_applicable,high
12662,La delegatio nel diritto romano : profili semantici ed elementi di fattispecie /,academic,law,not_applicable,high
12663,Legatum kalendarii : mutuo feneratizio e struttura contabile del patrimonio nell'età del principato /,academic,history,not_applicable,high
12664,La novazione nel diritto romano /,academic,law,not_applicable,high
12665,Lokaprakāśa /,reference,literature_studies,not_applicable,medium
12666,Ce n'est pas toi que j'attendais /,comics,not_applicable,parenting_family,high
12667,Les voix /,comics,not_applicable,history_civilization,high
12668,10 minutes et 38 secondes dans ce monde étrange /,fiction,not_applicable,not_applicable,high
12669,J'assure en philosophie grâce aux séries /,practical,not_applicable,education_learning,high
12670,Une défense de l'avortement /,academic,philosophy,not_applicable,high
12671,Vade-mecum de thérapeutique psychiatrique /,reference,medicine_health,not_applicable,high
12672,Kaplan & Sadock's Pocket handbook of clinical psychiatry /,reference,medicine_health,not_applicable,high
12673,Fêtes sans frontières /,non_fiction_general,not_applicable,religion_practice,medium
12674,"Découvrir les religions cartes en main : cycle 3, 8-11 ans /",practical,not_applicable,education_learning,high
12675,Un monde en couleurs : guide pour l'enseignement : cycle 1 - 4e année /,practical,not_applicable,education_learning,high
12676,Connected 2 : médias et informatique /,reference,computer_science,not_applicable,medium
12677,Connected 1 : médias et informatique /,practical,not_applicable,education_learning,medium
12678,Créer une véritable relation pédagogique /,practical,not_applicable,education_learning,high
12679,Sylloge of defixiones from the Roman west : a comprehensive collection of curse tablets from the fourth century BCE to the fifth century CE /,reference,history,not_applicable,high
